,age,female,wealth,religiosity,ethsalience,rcblack,rcwhite,rccol,EDUC,RUSTAND,TRCKNOW,w
1780,39.0,1.0,16200.0,5.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,1.5950185579928942
1781,25.0,1.0,16320.0,3.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.8593869598443216
1782,67.0,1.0,1020.0,6.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,1.2837276100820592
1783,58.0,0.0,16320.0,5.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.4076328157571925
1784,47.0,0.0,16220.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5996351213184918
1785,19.0,0.0,1120.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.3429870396759247
1786,50.0,0.0,700.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2293379358569445
1787,40.0,1.0,800.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.605646105569991
1788,50.0,1.0,16320.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,2.7657930339600956
1789,48.0,1.0,16200.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.8545145083218442
1790,33.0,1.0,920.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.6320605167091746
1791,29.0,1.0,300.0,5.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,2.6781906705232825
1792,43.0,0.0,300.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.1832432179407266
1793,40.0,1.0,700.0,6.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,2.6365787001884464
1794,35.0,0.0,16320.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.6710392179970355
1795,38.0,1.0,16120.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.137706655757419
1796,35.0,1.0,16020.0,5.0,3.0,0.0,0.0,1.0,6.0,0.0,1.0,1.520808588509754
1797,52.0,0.0,1200.0,5.0,3.0,0.0,0.0,1.0,3.0,4.0,1.0,4.553477326258714
1798,26.0,0.0,500.0,5.0,3.0,0.0,0.0,1.0,5.0,3.0,0.0,1.600687846283287
1799,23.0,0.0,400.0,6.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.4088496451165988
1800,57.0,1.0,400.0,5.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.6035645556280882
1801,46.0,0.0,820.0,6.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2813601929434226
1802,52.0,1.0,400.0,6.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.4115044036899882
1803,64.0,0.0,700.0,4.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,4.621709395553872
1804,50.0,1.0,700.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.6677517131998623
1805,41.0,0.0,800.0,6.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.4156164411471486
1806,37.0,0.0,900.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.4160128654084942
1807,86.0,1.0,720.0,5.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.280468543461517
1808,21.0,1.0,15800.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.8378024601041807
1809,68.0,0.0,800.0,6.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2835256626605376
1810,37.0,1.0,800.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.611840352025898
1811,55.0,1.0,720.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.645177942497929
1812,26.0,1.0,16320.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,1.5763422473218702
1813,21.0,1.0,16420.0,6.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.8898341698287604
1814,66.0,1.0,16220.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.8902966341875365
1815,76.0,0.0,15920.0,6.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.4109954352924747
1816,24.0,0.0,15700.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5804723462491648
1817,26.0,0.0,300.0,4.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2696112057453093
1818,44.0,1.0,100.0,4.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,3.5112571829700094
1819,65.0,1.0,1020.0,6.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,1.4197842636840907
1820,49.0,1.0,1200.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.6136197194028121
1821,52.0,1.0,16000.0,5.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.594986714239484
1822,26.0,1.0,16100.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.5775316930032377
1823,42.0,0.0,800.0,5.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.1875247577167574
1824,41.0,0.0,16120.0,5.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.2722515454001735
1825,21.0,1.0,1020.0,5.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,2.653910693729317
1826,21.0,0.0,16120.0,5.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,2.2987840627770657
1827,34.0,0.0,1100.0,5.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.278863134570315
1828,46.0,0.0,16320.0,6.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,2.3322296164828944
1829,47.0,0.0,400.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.4032948549227022
1830,71.0,0.0,700.0,4.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2768300166477085
1831,34.0,1.0,900.0,3.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.5922524282333481
1832,23.0,1.0,800.0,6.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.608673730916065
1833,32.0,0.0,1120.0,6.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.4174739053491778
1834,46.0,0.0,1120.0,4.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.3637816134590761
1835,19.0,0.0,700.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,3.763363620039166
1836,57.0,1.0,1100.0,4.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.4099968833881982
1837,36.0,1.0,1120.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.659364161494804
1838,48.0,1.0,1100.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.6342540747788563
1839,61.0,1.0,16420.0,3.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.8730548650743744
1840,77.0,1.0,400.0,4.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.601230498774606
1841,22.0,0.0,1100.0,6.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,2.62459623010862
1842,29.0,1.0,800.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.6100288424634472
1843,33.0,1.0,16220.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.8696023063686873
1844,28.0,1.0,1220.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.6160736689085984
1845,36.0,0.0,300.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.405224976569142
1846,20.0,0.0,700.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.4067732405621747
1847,32.0,1.0,16420.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,1.7951522426490423
1848,19.0,0.0,15500.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.9020854204983253
1849,19.0,0.0,1220.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.3892083132040964
1850,21.0,0.0,1220.0,4.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.4074857387238393
1851,33.0,0.0,800.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,3.468307212879144
1852,59.0,1.0,800.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,3.4551116967932956
1853,41.0,0.0,800.0,5.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,3.5842132818985784
1854,53.0,1.0,16220.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.1159783389160753
1855,54.0,1.0,800.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.642583718839336
1856,57.0,1.0,16220.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.8386399650871168
1857,30.0,0.0,800.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,1.3810648593971164
1858,23.0,0.0,1100.0,5.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.387211246274401
1859,48.0,0.0,420.0,6.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.412856776731718
1860,24.0,0.0,16200.0,4.0,3.0,0.0,0.0,1.0,5.0,4.0,0.0,1.8699966997585908
1861,41.0,0.0,800.0,5.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,1.3869649641554804
1862,31.0,0.0,1320.0,6.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,2.155159092674438
1863,59.0,0.0,1220.0,0.0,3.0,0.0,0.0,1.0,5.0,3.0,0.0,1.584880758307154
1864,50.0,0.0,16320.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.661774601635669
1865,41.0,0.0,16020.0,6.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.6021539123069826
1866,54.0,1.0,16420.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.8417991469259651
1867,35.0,1.0,1120.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,1.0,1.7832780728038569
1868,56.0,1.0,16320.0,6.0,3.0,0.0,0.0,1.0,7.0,1.0,0.0,3.9189357079333957
1869,49.0,0.0,1220.0,5.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.281238730821555
1870,44.0,1.0,1020.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,2.84263461476746
1871,28.0,1.0,700.0,4.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.594740207928216
1872,32.0,1.0,1200.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.6215676150478022
1873,20.0,1.0,1220.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.4957716399880647
1874,34.0,1.0,820.0,5.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5693059472324167
1875,32.0,0.0,15800.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5836160105975043
1876,27.0,0.0,1220.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.413028781730233
1877,24.0,1.0,16420.0,4.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,2.214270122534183
1878,31.0,0.0,1320.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.4146504162399174
1879,28.0,0.0,800.0,4.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.38078248573858
1880,30.0,0.0,1220.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.4134882963022097
1881,70.0,1.0,16420.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.8859155902450204
1882,73.0,1.0,16320.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.8947865059126647
1883,36.0,1.0,15820.0,6.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.8818122124595038
1884,21.0,1.0,1200.0,4.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.6004683221228182
1885,20.0,1.0,800.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,1.5534474562798746
1886,59.0,0.0,1120.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.1255826752205298
1887,23.0,0.0,16120.0,6.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,2.6677540441940133
1888,21.0,1.0,1100.0,0.0,3.0,0.0,0.0,1.0,5.0,3.0,0.0,1.8477548970522883
1889,23.0,1.0,1320.0,1.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.5826064118392063
1890,42.0,0.0,1320.0,4.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,3.4291220402312375
1891,49.0,0.0,1100.0,5.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,1.264050290199723
1892,41.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,1.1255711636875314
1893,19.0,1.0,1420.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,2.6955422082495697
1894,34.0,1.0,1200.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.6387594830668273
1895,31.0,1.0,15820.0,5.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.8703003837969125
1896,20.0,1.0,1420.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5095674707281104
1897,76.0,1.0,16220.0,5.0,3.0,0.0,0.0,1.0,3.0,4.0,1.0,2.6569220440148587
1898,24.0,1.0,800.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.757385450149459
1899,45.0,0.0,1000.0,5.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2793211625982224
1900,33.0,0.0,400.0,5.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2740467937852555
1901,23.0,1.0,1000.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5846447060058342
1902,29.0,1.0,700.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.57515114915865
1903,46.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2727003220485464
1904,33.0,0.0,700.0,5.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.2760568149712144
1905,32.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,1.1705943050205634
1906,25.0,0.0,16220.0,3.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.581489093267794
1907,57.0,1.0,300.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.6020960970788833
1908,23.0,1.0,1320.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.6406516171333236
1909,29.0,1.0,900.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5845207271041366
1910,62.0,0.0,700.0,5.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.2790400594469176
1911,39.0,1.0,16000.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.876720518085643
1912,44.0,0.0,400.0,6.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.246751332915997
1913,38.0,0.0,700.0,3.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,3.4977811200887983
1914,19.0,0.0,800.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.3852466414977838
1915,22.0,1.0,800.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.6621817197645004
1916,25.0,0.0,15800.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.582103779334204
1917,43.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.2525366711328283
1918,26.0,0.0,20.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.1683868643031465
1919,43.0,0.0,700.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.1742370831295592
1920,72.0,0.0,400.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,1.2559642580185655
1921,32.0,1.0,300.0,4.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5554187403882176
1922,28.0,0.0,700.0,4.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.2565503181676776
1923,31.0,1.0,300.0,4.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,1.181651533525821
1924,24.0,1.0,700.0,5.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.4056383691547827
1925,76.0,1.0,16220.0,6.0,3.0,0.0,0.0,1.0,6.0,3.0,0.0,2.981250959237052
1926,54.0,1.0,1100.0,3.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.599572974764714
1927,58.0,0.0,16320.0,5.0,3.0,0.0,0.0,1.0,6.0,3.0,0.0,2.3231485716508
1928,23.0,1.0,15700.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.222921365055093
1929,66.0,1.0,1420.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.613848349788934
1930,54.0,1.0,16420.0,6.0,3.0,0.0,0.0,1.0,6.0,1.0,1.0,1.50639100492346
1931,63.0,1.0,16320.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.7195260496464688
1932,28.0,0.0,1020.0,3.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.4019955711486225
1933,33.0,0.0,16220.0,6.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.4074638702491291
1934,42.0,0.0,16120.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,0.0,2.724782492202086
1935,30.0,0.0,16320.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.5178051535864052
1936,46.0,0.0,1220.0,4.0,3.0,0.0,0.0,1.0,5.0,2.0,1.0,2.6421653557787095
1937,19.0,1.0,1220.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.5738143148073032
1938,26.0,1.0,820.0,3.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,2.8019644173080476
1939,33.0,1.0,16420.0,6.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.1188176288496354
1940,39.0,1.0,16320.0,3.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.157597774776488
1941,59.0,1.0,16220.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.1134993165675793
1942,29.0,1.0,1120.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.6010789447748535
1943,25.0,0.0,700.0,3.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.3984309184701458
1944,18.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.384646274038469
1945,34.0,1.0,16320.0,6.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,2.32065762412508
1946,32.0,1.0,15820.0,6.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.1357108224474963
1947,56.0,0.0,16320.0,5.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.603106061361513
1948,64.0,1.0,1320.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.5982422145761008
1949,69.0,0.0,820.0,0.0,3.0,0.0,0.0,1.0,3.0,4.0,0.0,1.2651870865241417
1950,34.0,0.0,16420.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.5797009713102173
1951,26.0,1.0,15900.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.1489187952044198
1952,23.0,1.0,800.0,2.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,2.8253358833645557
1953,67.0,1.0,1100.0,4.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,1.4115193293550827
1954,33.0,0.0,900.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,3.5185204466479103
1955,44.0,1.0,1120.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.6544511902659824
1956,39.0,0.0,16100.0,6.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,2.761517949430247
1957,35.0,1.0,15720.0,4.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.5806394630454443
1958,67.0,1.0,16420.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.130031528480636
1959,55.0,1.0,16320.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,2.1378371180218294
1960,39.0,1.0,1220.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.653487382031625
1961,50.0,1.0,16220.0,6.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.8950789213431558
1962,22.0,0.0,420.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,3.5014391612817053
1963,36.0,0.0,700.0,5.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,1.4091926924117322
1964,27.0,0.0,500.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,3.4639771601984655
1965,52.0,0.0,700.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,3.4293866286352124
1966,39.0,0.0,800.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,3.462824141630984
1967,41.0,0.0,800.0,5.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,3.5842132818985784
1968,37.0,0.0,900.0,4.0,3.0,0.0,0.0,1.0,3.0,4.0,1.0,4.640356482757424
1969,21.0,1.0,700.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.666853326032214
1970,54.0,0.0,920.0,6.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,3.692670146245865
1971,73.0,1.0,15800.0,6.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,2.188498465702353
1972,33.0,1.0,720.0,4.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,2.3068829970299816
1973,19.0,1.0,1020.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.6551371703425324
1974,67.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,1.1253640472227968
1975,58.0,1.0,16100.0,6.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.8951165310844205
1976,36.0,0.0,1100.0,5.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.3890814730551895
1977,24.0,0.0,16220.0,5.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.5945450798682081
1978,24.0,1.0,800.0,6.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.6088993736160528
1979,31.0,0.0,16320.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.6043264130964847
1980,30.0,0.0,1120.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.407852579425042
1981,25.0,1.0,900.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,2.6750962757528036
1982,43.0,1.0,1320.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.6071568571403958
1983,27.0,1.0,920.0,3.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,2.692031116377833
1984,49.0,1.0,16320.0,6.0,3.0,0.0,0.0,1.0,5.0,2.0,1.0,1.7530004427039838
1985,46.0,1.0,15820.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.129832874297918
1986,32.0,1.0,16300.0,3.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.16117063684482
1987,45.0,0.0,16120.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.5910240004244052
1988,31.0,0.0,16220.0,5.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,2.6776000558437048
1989,63.0,1.0,1220.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5965655511075298
1990,19.0,1.0,820.0,5.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.5331043347641848
1991,36.0,1.0,700.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,1.3793582864580134
1992,58.0,1.0,16320.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.1112019819217096
1993,51.0,0.0,520.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.1188446652229902
1994,21.0,1.0,300.0,5.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,1.377837864711063
1995,20.0,0.0,300.0,5.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2561859095459706
1996,20.0,1.0,1220.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.401044100751298
1997,27.0,1.0,16220.0,3.0,3.0,0.0,0.0,1.0,6.0,0.0,1.0,1.531684790910786
1998,25.0,1.0,700.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.5940792659027045
1999,67.0,0.0,1220.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.4144927694257465
2000,44.0,1.0,800.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.811183510677057
2001,23.0,1.0,400.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.696880617827718
2002,42.0,1.0,420.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.6652491265748584
2003,51.0,0.0,700.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,3.513991946122019
2004,33.0,1.0,16200.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0099429147152197
2005,19.0,0.0,700.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.2684977997635158
2006,34.0,0.0,800.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.409886720563206
2007,40.0,1.0,700.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.3856595236641769
2008,33.0,1.0,16420.0,6.0,3.0,0.0,0.0,1.0,7.0,0.0,1.0,1.3446829707096004
2009,20.0,0.0,800.0,3.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,3.508383257974299
2010,58.0,0.0,16420.0,6.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.6342720822426084
2011,22.0,0.0,16320.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,1.8334063368142668
2012,32.0,1.0,1120.0,5.0,3.0,0.0,0.0,1.0,6.0,3.0,1.0,1.749532562505057
2013,47.0,0.0,1120.0,0.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.3923117416448434
2014,20.0,0.0,16420.0,2.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,2.26428053963687
2015,61.0,0.0,16400.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.65179113966984
2016,18.0,1.0,16020.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.8703469623677471
2017,63.0,0.0,15820.0,6.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.4080247371899366
2018,37.0,1.0,1220.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.6043342082881569
2019,19.0,0.0,300.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.4026797065812908
2020,87.0,1.0,800.0,5.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,1.1898650242201065
2021,25.0,1.0,15800.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.8582023300983355
2022,46.0,0.0,1120.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,1.4149356976507261
2023,20.0,0.0,1320.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,3.421522710188449
2024,52.0,1.0,1200.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.7030451282692245
2025,24.0,1.0,1220.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,1.5880041682600268
2026,46.0,0.0,1120.0,5.0,3.0,0.0,0.0,1.0,6.0,4.0,0.0,1.9096488647837753
